,listing_id,damage,make,model,full_label,est_value,year,image1,image2,image3
858,27627900,0,17,364,693,6519,2007,"[[[226 230 231]
  [226 230 231]
  [226 230 231]
  ...
  [148 152 153]
  [124 128 129]
  [100 104 105]]

 [[226 230 231]
  [226 230 231]
  [226 230 231]
  ...
  [100 104 105]
  [110 114 115]
  [122 126 127]]

 [[226 230 231]
  [226 230 231]
  [226 230 231]
  ...
  [145 149 150]
  [157 161 162]
  [168 172 173]]

 ...

 [[174 172 160]
  [176 174 162]
  [177 175 163]
  ...
  [112 114 103]
  [115 117 104]
  [113 115 102]]

 [[179 177 165]
  [181 179 167]
  [180 178 166]
  ...
  [116 118 107]
  [113 115 102]
  [116 118 105]]

 [[181 179 167]
  [182 180 168]
  [180 178 166]
  ...
  [120 122 111]
  [118 120 107]
  [116 118 105]]]","[[[162 166 165]
  [161 165 164]
  [160 164 163]
  ...
  [227 231 232]
  [227 231 232]
  [227 231 232]]

 [[165 169 168]
  [164 168 167]
  [163 167 166]
  ...
  [227 231 232]
  [227 231 232]
  [227 231 232]]

 [[169 173 172]
  [168 172 171]
  [167 171 170]
  ...
  [227 231 232]
  [227 231 232]
  [227 231 232]]

 ...

 [[131 133 120]
  [127 129 116]
  [125 127 114]
  ...
  [121 125 111]
  [121 125 110]
  [121 125 110]]

 [[129 131 118]
  [125 127 114]
  [124 126 113]
  ...
  [123 127 113]
  [123 127 112]
  [123 127 112]]

 [[128 130 117]
  [126 128 115]
  [127 129 116]
  ...
  [122 126 112]
  [122 126 111]
  [122 126 111]]]","[[[204 206 203]
  [204 206 203]
  [204 206 203]
  ...
  [ 63  67  70]
  [ 68  72  75]
  [ 67  71  74]]

 [[204 206 203]
  [204 206 203]
  [204 206 203]
  ...
  [ 65  69  72]
  [ 64  68  71]
  [ 60  64  67]]

 [[204 206 203]
  [204 206 203]
  [204 206 203]
  ...
  [ 56  60  63]
  [ 51  55  58]
  [ 47  51  54]]

 ...

 [[137 140 131]
  [142 145 136]
  [141 144 135]
  ...
  [175 179 165]
  [179 183 169]
  [184 188 173]]

 [[136 139 130]
  [138 141 132]
  [141 144 135]
  ...
  [174 178 164]
  [177 181 165]
  [179 183 166]]

 [[140 143 134]
  [140 143 134]
  [142 145 136]
  ...
  [174 180 166]
  [176 182 165]
  [177 184 166]]]"
859,27637530,0,17,358,694,11111,2019,"[[[218 216 221]
  [213 207 212]
  [223 213 219]
  ...
  [219 220 224]
  [220 221 225]
  [220 221 225]]

 [[206 208 212]
  [196 194 199]
  [214 208 214]
  ...
  [222 223 227]
  [221 222 226]
  [220 221 225]]

 [[219 227 229]
  [217 221 225]
  [213 213 220]
  ...
  [215 216 220]
  [216 217 221]
  [216 217 221]]

 ...

 [[202 201 207]
  [203 202 208]
  [206 205 211]
  ...
  [206 205 210]
  [201 200 205]
  [204 203 208]]

 [[202 201 207]
  [203 202 208]
  [206 205 211]
  ...
  [210 209 214]
  [207 206 211]
  [203 202 207]]

 [[200 199 205]
  [200 199 205]
  [200 199 205]
  ...
  [211 210 215]
  [205 204 209]
  [207 206 211]]]","[[[100 100 102]
  [ 97  97  99]
  [ 49  49  51]
  ...
  [224 225 230]
  [224 225 230]
  [224 225 230]]

 [[ 96  96  98]
  [ 99  99 101]
  [ 50  50  52]
  ...
  [224 225 230]
  [224 225 230]
  [224 225 230]]

 [[140 140 142]
  [128 128 130]
  [ 64  64  66]
  ...
  [224 225 230]
  [224 225 230]
  [224 225 230]]

 ...

 [[203 204 208]
  [206 207 211]
  [197 198 202]
  ...
  [199 197 200]
  [188 186 189]
  [188 186 189]]

 [[206 207 211]
  [205 206 210]
  [196 197 201]
  ...
  [200 198 201]
  [198 196 199]
  [193 191 194]]

 [[209 210 214]
  [200 201 205]
  [195 196 200]
  ...
  [207 205 208]
  [203 201 204]
  [203 201 204]]]","[[[218 217 222]
  [218 217 222]
  [217 216 221]
  ...
  [186 186 187]
  [195 195 197]
  [213 212 217]]

 [[217 216 221]
  [217 216 221]
  [218 217 222]
  ...
  [138 138 139]
  [173 173 175]
  [199 198 203]]

 [[214 213 218]
  [214 213 218]
  [215 214 219]
  ...
  [114 114 114]
  [125 125 127]
  [165 164 169]]

 ...

 [[193 192 197]
  [192 191 196]
  [197 196 201]
  ...
  [201 199 202]
  [195 193 196]
  [197 195 198]]

 [[192 191 196]
  [193 192 197]
  [199 198 203]
  ...
  [203 201 204]
  [198 196 199]
  [196 194 197]]

 [[187 186 191]
  [192 191 196]
  [198 197 202]
  ...
  [204 202 205]
  [204 202 205]
  [200 198 201]]]"
860,27665210,4,17,354,665,11103,2019,"[[[176 200 219]
  [178 202 221]
  [177 201 220]
  ...
  [118 145 174]
  [118 145 174]
  [118 145 174]]

 [[183 203 219]
  [182 203 219]
  [182 203 219]
  ...
  [119 145 173]
  [119 145 173]
  [119 145 173]]

 [[195 210 221]
  [192 207 219]
  [192 207 219]
  ...
  [121 144 171]
  [121 144 171]
  [121 144 171]]

 ...

 [[ 75  62  53]
  [ 76  63  54]
  [134 120 111]
  ...
  [ 30  26  21]
  [ 33  26  23]
  [ 30  22  19]]

 [[ 61  50  45]
  [ 60  49  44]
  [ 62  51  45]
  ...
  [ 41  37  32]
  [ 26  21  17]
  [ 31  23  20]]

 [[ 47  37  35]
  [ 34  24  22]
  [ 28  18  14]
  ...
  [ 48  44  40]
  [ 37  32  28]
  [ 28  20  17]]]","[[[189 188 183]
  [172 172 167]
  [145 148 144]
  ...
  [241 253 253]
  [238 251 251]
  [233 247 247]]

 [[157 158 152]
  [161 162 157]
  [132 135 132]
  ...
  [241 254 254]
  [238 252 252]
  [235 250 249]]

 [[132 134 130]
  [126 128 125]
  [123 127 126]
  ...
  [238 254 253]
  [237 254 253]
  [234 252 250]]

 ...

 [[ 41  41  31]
  [ 42  42  32]
  [ 35  35  24]
  ...
  [ 26  25  20]
  [ 27  26  21]
  [ 30  29  24]]

 [[ 37  37  25]
  [ 37  37  25]
  [ 38  38  26]
  ...
  [ 26  25  20]
  [ 26  25  20]
  [ 28  27  22]]

 [[ 47  47  35]
  [ 41  41  29]
  [ 45  45  33]
  ...
  [ 26  25  20]
  [ 25  24  19]
  [ 27  26  21]]]","[[[ 68  99 146]
  [ 68  99 146]
  [ 68  99 146]
  ...
  [ 63 113 176]
  [ 64 114 177]
  [ 63 113 176]]

 [[ 69  99 150]
  [ 69  99 150]
  [ 69  99 150]
  ...
  [ 63 113 175]
  [ 64 114 177]
  [ 63 113 175]]

 [[ 69  98 153]
  [ 69  98 153]
  [ 69  98 153]
  ...
  [ 64 114 175]
  [ 65 115 176]
  [ 64 114 175]]

 ...

 [[  7  12  15]
  [  8  13  16]
  [ 21  26  29]
  ...
  [119 105  88]
  [122 106  95]
  [ 63  45  40]]

 [[ 14  19  22]
  [ 15  20  23]
  [ 19  24  27]
  ...
  [141 130 108]
  [128 115 100]
  [ 56  42  34]]

 [[ 12  17  20]
  [  9  14  17]
  [  8  13  16]
  ...
  [147 139 110]
  [134 126 104]
  [ 68  57  43]]]"
861,27696309,0,17,358,695,10096,2017,"[[[137 128 123]
  [138 129 124]
  [139 130 124]
  ...
  [156 154 141]
  [156 154 141]
  [155 153 140]]

 [[131 122 117]
  [141 132 126]
  [140 131 124]
  ...
  [155 153 140]
  [156 154 141]
  [155 153 140]]

 [[129 120 115]
  [139 130 123]
  [135 126 118]
  ...
  [161 158 145]
  [159 156 143]
  [164 161 148]]

 ...

 [[ 86  60  25]
  [ 90  61  26]
  [ 93  63  29]
  ...
  [102  89  72]
  [107  94  77]
  [ 99  86  69]]

 [[ 86  59  22]
  [ 83  55  18]
  [ 85  55  19]
  ...
  [ 83  70  53]
  [106  93  76]
  [109  96  79]]

 [[ 84  58  21]
  [ 87  59  22]
  [ 79  50  14]
  ...
  [107  94  77]
  [104  91  74]
  [ 99  86  69]]]","[[[155 151 140]
  [151 147 136]
  [153 149 138]
  ...
  [ 71  69  61]
  [ 67  65  54]
  [ 61  57  45]]

 [[156 152 141]
  [152 148 137]
  [154 150 139]
  ...
  [ 69  67  60]
  [ 63  61  49]
  [ 72  68  56]]

 [[156 152 141]
  [152 148 137]
  [154 150 139]
  ...
  [ 68  66  58]
  [ 65  62  51]
  [ 75  71  59]]

 ...

 [[ 85  74  70]
  [ 87  76  72]
  [ 91  80  76]
  ...
  [106  74  35]
  [105  73  34]
  [103  71  33]]

 [[ 97  86  82]
  [ 95  84  80]
  [ 94  83  79]
  ...
  [106  74  35]
  [105  73  34]
  [102  70  32]]

 [[ 89  78  74]
  [ 83  72  68]
  [ 86  75  71]
  ...
  [108  76  36]
  [105  73  34]
  [103  71  33]]]","[[[153 149 150]
  [154 150 151]
  [152 148 149]
  ...
  [109 106  99]
  [109 106  99]
  [109 106  99]]

 [[157 153 154]
  [157 153 154]
  [155 151 152]
  ...
  [113 110 103]
  [109 106  99]
  [108 105  98]]

 [[160 156 157]
  [161 157 158]
  [159 155 156]
  ...
  [117 114 107]
  [113 110 103]
  [110 107 100]]

 ...

 [[116  97  64]
  [113  94  61]
  [117  97  64]
  ...
  [103  71  33]
  [102  70  32]
  [101  69  31]]

 [[117  99  64]
  [117  98  64]
  [123 103  69]
  ...
  [105  73  35]
  [103  71  33]
  [103  71  33]]

 [[130 112  76]
  [127 109  73]
  [125 105  70]
  ...
  [104  72  34]
  [103  71  33]
  [102  70  32]]]"
862,27701090,0,17,353,672,10873,2014,"[[[ 80  78  63]
  [ 82  80  66]
  [ 78  76  63]
  ...
  [254 253 252]
  [255 253 250]
  [255 253 247]]

 [[ 80  78  63]
  [ 82  80  65]
  [ 79  77  64]
  ...
  [252 253 253]
  [253 253 253]
  [253 253 252]]

 [[ 79  77  62]
  [ 80  78  63]
  [ 80  78  65]
  ...
  [248 253 254]
  [236 243 247]
  [245 251 254]]

 ...

 [[118  82  46]
  [116  82  45]
  [111  77  42]
  ...
  [ 63  55  37]
  [ 75  67  48]
  [ 74  66  45]]

 [[117  80  44]
  [113  79  42]
  [128  94  59]
  ...
  [ 65  56  39]
  [ 73  65  46]
  [ 80  72  53]]

 [[122  86  50]
  [153 119  82]
  [140 107  71]
  ...
  [ 71  62  45]
  [ 66  58  39]
  [ 83  75  56]]]","[[[117  90  74]
  [102  71  57]
  [125  92  79]
  ...
  [148 147 142]
  [148 147 142]
  [148 147 142]]

 [[125  92  94]
  [ 82  46  45]
  [ 84  45  40]
  ...
  [152 151 146]
  [155 154 149]
  [156 155 150]]

 [[178 144 142]
  [157 120 106]
  [146 106  80]
  ...
  [157 156 151]
  [161 160 155]
  [164 163 158]]

 ...

 [[133 115  63]
  [124 106  61]
  [124 106  72]
  ...
  [ 82  74  58]
  [ 66  62  46]
  [ 61  61  45]]

 [[136 119  65]
  [126 108  64]
  [142 123  91]
  ...
  [ 91  82  65]
  [ 73  69  51]
  [ 61  62  44]]

 [[131 114  59]
  [129 111  67]
  [176 157 126]
  ...
  [ 87  77  60]
  [ 79  76  57]
  [ 66  69  49]]]","[[[204 205 187]
  [202 203 185]
  [202 203 185]
  ...
  [ 51  58  49]
  [ 49  49  38]
  [ 58  54  39]]

 [[205 206 188]
  [203 204 186]
  [203 204 186]
  ...
  [ 46  53  44]
  [ 51  51  40]
  [ 59  55  40]]

 [[204 205 187]
  [203 204 186]
  [205 206 188]
  ...
  [ 41  48  40]
  [ 53  54  42]
  [ 57  54  39]]

 ...

 [[ 75  49  22]
  [ 76  50  23]
  [ 77  52  23]
  ...
  [107  76  36]
  [114  82  43]
  [117  83  45]]

 [[ 75  49  22]
  [ 76  50  23]
  [ 77  52  23]
  ...
  [110  81  41]
  [115  83  44]
  [116  84  45]]

 [[ 75  49  22]
  [ 76  50  23]
  [ 77  52  23]
  ...
  [111  82  42]
  [114  82  43]
  [117  85  46]]]"
863,27711360,0,17,365,696,5000,2008,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 87 102 107]
  [ 93 108 113]
  [ 97 112 117]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 86 101 106]
  [ 93 108 113]
  [ 98 113 118]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 87 102 107]
  [ 94 109 114]
  [ 96 111 116]]

 ...

 [[108 107 103]
  [103 102  98]
  [ 88  87  83]
  ...
  [ 55  55  44]
  [ 56  56  46]
  [ 61  61  51]]

 [[104 102  98]
  [ 90  89  84]
  [ 86  85  81]
  ...
  [ 56  56  44]
  [ 55  55  43]
  [ 60  60  48]]

 [[104 101  96]
  [ 90  87  82]
  [ 89  86  81]
  ...
  [ 60  60  48]
  [ 57  57  45]
  [ 59  59  47]]]","[[[209 205 206]
  [219 215 216]
  [250 247 248]
  ...
  [243 248 242]
  [244 249 245]
  [245 249 248]]

 [[235 231 232]
  [223 220 221]
  [235 232 233]
  ...
  [244 249 242]
  [245 249 246]
  [245 249 248]]

 [[223 221 222]
  [219 218 219]
  [222 221 221]
  ...
  [244 249 243]
  [245 250 246]
  [246 250 249]]

 ...

 [[ 82  82  69]
  [ 76  76  66]
  [ 74  73  68]
  ...
  [110 106  93]
  [117 113 100]
  [101  97  84]]

 [[ 83  84  71]
  [ 89  88  79]
  [ 77  76  72]
  ...
  [108 105  90]
  [116 113  98]
  [107 104  89]]

 [[ 85  86  73]
  [104 103  94]
  [ 93  92  87]
  ...
  [103 100  85]
  [108 105  90]
  [110 107  92]]]","[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [245 250 243]
  [244 249 242]
  [243 248 241]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [246 249 242]
  [245 248 241]
  [244 247 241]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [248 250 245]
  [247 249 244]
  [246 248 243]]

 ...

 [[ 31  33  32]
  [ 41  43  42]
  [ 43  45  44]
  ...
  [123 125 124]
  [125 127 126]
  [124 126 125]]

 [[ 40  42  41]
  [ 34  36  35]
  [ 29  31  30]
  ...
  [122 124 123]
  [125 127 126]
  [126 128 127]]

 [[ 29  31  30]
  [ 27  29  28]
  [ 24  26  25]
  ...
  [121 123 122]
  [125 127 126]
  [126 128 127]]]"
864,27729460,5,17,366,697,4091,2005,"[[[200 232 253]
  [200 232 253]
  [200 232 253]
  ...
  [201 231 255]
  [200 230 255]
  [199 229 255]]

 [[200 232 253]
  [200 232 253]
  [200 232 253]
  ...
  [201 231 255]
  [200 230 255]
  [199 229 255]]

 [[201 234 254]
  [201 234 254]
  [201 234 254]
  ...
  [202 231 255]
  [201 230 255]
  [200 229 255]]

 ...

 [[187 191 190]
  [183 187 191]
  [179 181 192]
  ...
  [192 194 193]
  [215 217 216]
  [226 228 227]]

 [[227 232 228]
  [233 237 242]
  [182 184 198]
  ...
  [219 221 220]
  [221 223 222]
  [235 237 236]]

 [[246 251 247]
  [233 237 241]
  [200 201 216]
  ...
  [218 220 219]
  [229 231 230]
  [236 238 237]]]","[[[252 254 253]
  [253 255 254]
  [251 253 252]
  ...
  [207 219 222]
  [178 190 191]
  [144 157 154]]

 [[251 253 252]
  [253 255 254]
  [251 253 252]
  ...
  [179 190 193]
  [165 177 177]
  [155 167 164]]

 [[250 252 251]
  [252 254 253]
  [251 253 252]
  ...
  [173 183 185]
  [170 180 181]
  [145 156 153]]

 ...

 [[131 129 148]
  [208 209 223]
  [207 213 224]
  ...
  [234 239 240]
  [222 227 232]
  [188 195 202]]

 [[173 175 189]
  [178 183 201]
  [123 132 160]
  ...
  [238 243 243]
  [205 210 218]
  [158 164 176]]

 [[181 186 200]
  [111 119 143]
  [117 127 162]
  ...
  [232 238 237]
  [200 205 214]
  [126 131 148]]]","[[[202 225 241]
  [209 231 247]
  [196 218 235]
  ...
  [223 232 230]
  [229 250 253]
  [223 252 255]]

 [[135 155 159]
  [156 177 181]
  [145 165 170]
  ...
  [221 230 227]
  [223 243 246]
  [223 251 255]]

 [[110 126 115]
  [121 137 126]
  [136 152 143]
  ...
  [218 226 226]
  [206 224 228]
  [216 243 251]]

 ...

 [[186 188 200]
  [151 153 165]
  [187 191 201]
  ...
  [170 173 185]
  [140 144 156]
  [134 138 149]]

 [[187 190 201]
  [125 128 140]
  [181 185 195]
  ...
  [215 218 231]
  [165 169 180]
  [179 183 194]]

 [[177 180 190]
  [166 168 180]
  [201 205 216]
  ...
  [181 184 198]
  [139 143 154]
  [179 183 194]]]"
865,27787940,0,17,354,690,10387,2018,"[[[122 187 229]
  [122 187 229]
  [122 187 229]
  ...
  [139 155 154]
  [ 98 122 126]
  [138 169 177]]

 [[123 188 230]
  [123 188 230]
  [123 188 230]
  ...
  [145 161 171]
  [ 85 110 124]
  [121 152 170]]

 [[124 189 230]
  [124 189 230]
  [124 189 230]
  ...
  [146 163 184]
  [ 92 116 141]
  [131 162 190]]

 ...

 [[203 194 185]
  [196 187 178]
  [202 193 184]
  ...
  [163 161 163]
  [126 125 137]
  [ 78  78  96]]

 [[194 185 176]
  [189 180 171]
  [200 191 182]
  ...
  [125 125 129]
  [ 82  84  98]
  [ 52  55  76]]

 [[203 194 185]
  [198 189 180]
  [193 184 175]
  ...
  [ 94  94  99]
  [ 69  72  88]
  [ 48  51  74]]]","[[[203 236 255]
  [203 236 255]
  [203 236 255]
  ...
  [183 222 241]
  [160 176 173]
  [114 112  95]]

 [[203 236 255]
  [203 236 255]
  [203 236 255]
  ...
  [183 214 220]
  [128 143 131]
  [115 118  95]]

 [[204 237 255]
  [204 237 255]
  [204 237 255]
  ...
  [135 153 135]
  [116 128 100]
  [114 123  91]]

 ...

 [[130 115 112]
  [176 161 156]
  [176 161 154]
  ...
  [ 47  56  73]
  [ 43  52  69]
  [ 44  53  70]]

 [[159 143 143]
  [160 145 143]
  [154 139 133]
  ...
  [ 46  55  72]
  [ 43  52  69]
  [ 44  53  70]]

 [[125 109 110]
  [123 108 107]
  [175 160 155]
  ...
  [ 44  53  70]
  [ 43  52  69]
  [ 46  55  72]]]","[[[113 184 228]
  [113 184 228]
  [113 184 228]
  ...
  [128 187 227]
  [128 187 227]
  [128 187 227]]

 [[114 184 228]
  [114 184 228]
  [114 184 228]
  ...
  [129 189 227]
  [129 189 227]
  [129 189 227]]

 [[116 185 229]
  [116 185 229]
  [116 185 229]
  ...
  [131 190 227]
  [131 190 227]
  [131 190 227]]

 ...

 [[ 27  38  58]
  [ 34  45  65]
  [ 34  45  65]
  ...
  [200 189 185]
  [203 193 185]
  [193 183 172]]

 [[ 28  39  59]
  [ 33  44  64]
  [ 32  43  63]
  ...
  [166 154 151]
  [207 196 189]
  [197 187 175]]

 [[ 30  41  61]
  [ 29  40  60]
  [ 27  38  58]
  ...
  [135 123 121]
  [166 155 148]
  [208 199 186]]]"
866,27847150,13,17,358,694,12276,2019,"[[[206 211 214]
  [211 216 219]
  [210 215 218]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[206 211 214]
  [209 214 217]
  [209 214 217]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[205 211 214]
  [206 212 215]
  [206 212 215]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[ 88  91 102]
  [ 91  93 104]
  [ 86  89  99]
  ...
  [107 109 106]
  [103 105 102]
  [104 106 103]]

 [[ 84  86  98]
  [ 83  85  97]
  [ 81  83  95]
  ...
  [109 111 108]
  [106 108 105]
  [103 105 102]]

 [[ 84  86  98]
  [ 79  81  93]
  [ 81  83  95]
  ...
  [109 111 108]
  [107 109 106]
  [106 108 105]]]","[[[129 136 141]
  [123 133 145]
  [116 130 151]
  ...
  [186 201 208]
  [186 201 208]
  [186 201 208]]

 [[126 134 141]
  [119 131 144]
  [118 133 154]
  ...
  [186 201 208]
  [186 201 208]
  [186 201 208]]

 [[130 140 150]
  [113 127 143]
  [114 131 155]
  ...
  [185 200 207]
  [185 200 207]
  [185 200 207]]

 ...

 [[116 118 115]
  [116 118 115]
  [114 116 113]
  ...
  [ 80  84  87]
  [ 83  87  90]
  [ 87  91  94]]

 [[115 117 114]
  [115 117 114]
  [115 117 114]
  ...
  [ 82  86  89]
  [ 78  82  85]
  [ 88  92  95]]

 [[115 117 114]
  [113 115 112]
  [116 118 115]
  ...
  [ 84  88  91]
  [ 83  87  90]
  [ 87  91  94]]]","[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[ 69  78  86]
  [ 63  70  78]
  [ 58  64  72]
  ...
  [ 87  88  92]
  [ 88  89  93]
  [ 81  82  86]]

 [[ 68  77  84]
  [ 71  80  87]
  [ 61  68  78]
  ...
  [ 84  85  89]
  [ 82  83  87]
  [ 81  82  86]]

 [[ 66  75  82]
  [ 68  77  84]
  [ 62  70  80]
  ...
  [ 68  69  73]
  [ 70  71  75]
  [ 68  69  73]]]"
867,21431747,1,18,367,698,26836,2016,"[[[ 99 122 129]
  [ 99 122 129]
  [ 96 119 126]
  ...
  [ 45  71  85]
  [ 68  96 108]
  [ 59  89  99]]

 [[ 86 106 111]
  [ 84 104 109]
  [ 81 101 106]
  ...
  [ 65  83  94]
  [ 78 100 108]
  [ 70  92  99]]

 [[ 95 110 112]
  [108 123 125]
  [106 121 124]
  ...
  [ 40  52  60]
  [ 99 113 120]
  [136 151 156]]

 ...

 [[147 137 111]
  [163 152 127]
  [151 141 115]
  ...
  [ 54  39  30]
  [ 45  33  23]
  [ 50  50  36]]

 [[157 149 127]
  [163 155 133]
  [161 153 131]
  ...
  [ 78  63  54]
  [ 48  35  29]
  [ 48  48  39]]

 [[156 150 130]
  [163 156 136]
  [167 161 140]
  ...
  [ 78  62  53]
  [ 66  53  50]
  [ 42  41  36]]]","[[[  8  19  26]
  [ 18  29  33]
  [ 21  32  36]
  ...
  [137 158 160]
  [134 154 155]
  [118 138 139]]

 [[  9  20  26]
  [ 11  22  26]
  [ 12  23  27]
  ...
  [ 95 114 117]
  [116 135 136]
  [ 79  98 100]]

 [[ 12  23  27]
  [ 12  23  27]
  [ 12  23  27]
  ...
  [101 116 119]
  [115 130 133]
  [ 88 103 106]]

 ...

 [[ 86  87  81]
  [ 71  72  66]
  [ 41  42  36]
  ...
  [ 68  58  49]
  [ 66  57  49]
  [ 66  57  50]]

 [[ 43  44  38]
  [ 44  45  39]
  [ 59  60  54]
  ...
  [ 69  60  51]
  [ 68  59  50]
  [ 64  55  48]]

 [[ 50  51  45]
  [ 35  36  30]
  [ 48  49  43]
  ...
  [ 69  60  51]
  [ 70  61  52]
  [ 72  63  56]]]","[[[144 164 175]
  [144 164 175]
  [144 164 175]
  ...
  [ 34  52  66]
  [ 34  52  66]
  [ 34  52  66]]

 [[144 164 175]
  [144 164 175]
  [144 164 175]
  ...
  [ 34  52  66]
  [ 34  52  66]
  [ 34  52  66]]

 [[144 164 175]
  [144 164 175]
  [144 164 175]
  ...
  [ 33  51  65]
  [ 33  51  65]
  [ 33  51  65]]

 ...

 [[  8   8   8]
  [ 18  18  18]
  [ 24  24  24]
  ...
  [ 87  83  71]
  [ 89  85  73]
  [ 87  83  71]]

 [[ 10  10  10]
  [  9   9   9]
  [ 13  13  13]
  ...
  [ 87  83  71]
  [ 86  82  70]
  [ 82  78  66]]

 [[ 10  10  10]
  [ 12  12  12]
  [ 15  15  15]
  ...
  [ 83  79  67]
  [ 91  87  75]
  [ 79  75  63]]]"
868,22868029,0,18,368,699,7878,2014,"[[[218 215 210]
  [219 216 211]
  [220 217 212]
  ...
  [190 189 185]
  [189 188 184]
  [190 189 185]]

 [[218 215 210]
  [219 216 211]
  [220 217 212]
  ...
  [190 189 185]
  [191 190 186]
  [193 193 189]]

 [[218 215 209]
  [219 216 210]
  [220 217 211]
  ...
  [213 211 207]
  [214 213 208]
  [217 215 211]]

 ...

 [[140 124 101]
  [142 126 104]
  [135 118  98]
  ...
  [123  92  64]
  [125  94  65]
  [124  93  63]]

 [[149 133 110]
  [144 128 106]
  [139 122 102]
  ...
  [130  99  70]
  [129  98  68]
  [127  96  65]]

 [[148 132 109]
  [145 129 107]
  [141 124 104]
  ...
  [126  95  66]
  [129  98  67]
  [130  99  68]]]","[[[ 65  48  31]
  [ 88  66  38]
  [107  77  32]
  ...
  [151 135 102]
  [141 125  92]
  [139 123  90]]

 [[ 61  47  32]
  [ 73  52  27]
  [100  72  30]
  ...
  [151 135 102]
  [140 124  91]
  [138 122  89]]

 [[ 57  47  35]
  [ 65  48  25]
  [ 85  60  22]
  ...
  [152 136 103]
  [139 123  90]
  [140 124  91]]

 ...

 [[143 114  80]
  [141 112  78]
  [138 109  75]
  ...
  [131 101  68]
  [131 100  69]
  [124  93  63]]

 [[145 116  82]
  [146 117  83]
  [143 114  80]
  ...
  [131 100  71]
  [132 101  72]
  [129  97  71]]

 [[144 115  81]
  [146 117  83]
  [143 114  80]
  ...
  [137 106  77]
  [132 100  74]
  [127  95  70]]]","[[[222 210 198]
  [218 206 194]
  [222 210 198]
  ...
  [228 219 204]
  [227 218 203]
  [229 220 205]]

 [[222 210 195]
  [218 206 192]
  [222 210 195]
  ...
  [228 219 204]
  [227 218 203]
  [228 219 204]]

 [[222 211 193]
  [220 209 191]
  [221 210 192]
  ...
  [227 218 203]
  [227 218 203]
  [227 218 203]]

 ...

 [[134 107  80]
  [134 107  80]
  [126  99  72]
  ...
  [126  96  68]
  [125  95  67]
  [128  98  70]]

 [[129 102  75]
  [131 104  77]
  [128 101  74]
  ...
  [126  96  68]
  [126  96  68]
  [131 101  73]]

 [[125  98  71]
  [130 103  76]
  [137 110  83]
  ...
  [128  98  70]
  [127  97  69]
  [129  99  71]]]"
