listing_id,year,make,model,damage,est_value,full_label,listing_url,image1_url,image2_url,image3_url,image4_url
25920480,2000,LEXUS,RX 300,ROLLOVER,4026,2000 LEXUS RX 300,https://www.copart.com/lot/25920480,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/03be9767-5b6a-4aa1-8ab6-57271e21b53b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/69267b9b-94c0-48dc-8b9f-f3631b0be9c9.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/36568934-ee80-4daf-8ba7-dcbad1389895.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/1e1f5f4b-763b-4914-9b70-debced68977e.JPG
25927040,2017,LEXUS,RX 350 BAS,REAR END,36860,2017 LEXUS RX 350 BASE,https://www.copart.com/lot/25927040,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/64cdf8c1-031a-4597-b6c9-cdfdd7752502.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/dc71d087-33e2-456d-bff5-aa7c5abf10cb.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/e9036077-c047-4f46-b18a-20ceb761a374.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/afe265f9-3d0c-454c-9207-4bb8bac09a41.JPG
25942780,2013,LEXUS,GS 350,FRONT END,17173,2013 LEXUS GS 350,https://www.copart.com/lot/25942780,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/aa2432a4-06fc-47c4-9e80-7c581875879f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/c67e2784-01c1-4340-bdb2-1da112656092.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/aac61621-252c-4caf-9fc6-d38945eb14e7.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/6e6bc084-48d6-4496-b47e-3bca449be895.JPG
25963180,2012,LEXUS,GX 460 PRE,REAR END,21071,2012 LEXUS GX PREMIUM,https://www.copart.com/lot/25963180,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/1172f346-3d4a-4b39-a86c-18da7792b3d9.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/bf4219e7-70b0-439a-8bfb-f83e731791a5.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/a4e64937-2325-42ff-bf77-a69541c077cb.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/fd15ff54-cfd7-473e-946d-97491ecb2740.JPG
25990190,2005,LEXUS,ES 330,FRONT END,4485,2005 LEXUS ES 330,https://www.copart.com/lot/25990190,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/411e6b17-1a23-4b4d-aa94-f028a441f04e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/800fe4ff-69f2-4b34-97d7-086346c93345.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/dda570af-945b-4598-acb0-70084d00e252.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/a2ef2bfe-fb21-464a-a9c2-5fbe58245428.JPG
25992790,2007,LEXUS,IS 250,FRONT END,6926,2007 LEXUS IS 250,https://www.copart.com/lot/25992790,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/8b5aad7b-ad2d-4afe-b7ad-e5547091d2e5.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/f6f4e381-0bb8-4e7e-8f2b-49b9f8ae69de.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/97fb6f5d-5a80-4438-91cc-4158cf4911ad.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/6dd69d5f-1fc5-43b9-94ac-7a7b09d629b0.JPG
26035190,2018,LEXUS,ES 300H,WATER/FLOOD,38598,2018 LEXUS ES 300H,https://www.copart.com/lot/26035190,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/4b06d5a0-0825-452d-ab5b-9455eaa037c5.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/63dfb52f-ff25-43fc-bdcd-c6458470652f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/dc9f7ac1-b369-4548-b0be-eae98efc06db.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/d5606cea-4e0a-4f87-94e1-cacb8b179ce7.JPG
26050830,2007,LEXUS,LS 460L,FRONT END,10311,2007 LEXUS LS 460L,https://www.copart.com/lot/26050830,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/534ce21f-638d-420a-8dfe-0520854d3a1c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/d0c754f6-9607-4d66-80dc-fdcd307180cd.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/ce414c1b-0e58-4d03-bf10-5f220a340013.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/080ba28c-3bd5-4aef-9871-ff125ae9f892.JPG
26066900,1999,LEXUS,RX 300,FRONT END,4073,1999 LEXUS RX 300,https://www.copart.com/lot/26066900,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/2a7f419b-ec27-42ad-9a82-f6dc1649c0ab.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/53ef0270-8c47-441a-8cf0-45d8cd1601e1.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/9c303b1e-868f-4b01-b55e-8922bd31b348.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/a04c91b2-8267-4c07-980d-0b356fbf715f.JPG
26123370,2015,LEXUS,RX 350,FRONT END,24727,2015 LEXUS RX 350,https://www.copart.com/lot/26123370,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/ef6b673a-8323-4412-a018-8aee087b6491.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/9da3667d-0d58-412a-a8c7-773614981dfb.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/5a16e932-48b7-4b61-bb17-b9d51afb3077.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/5a7b1266-f54b-4794-bedd-583073149653.JPG
26174140,2017,LEXUS,NX 200T BA,FRONT END,29866,2017 LEXUS NX 200T BASE,https://www.copart.com/lot/26174140,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/367fb5dd-bcb3-4e61-b3cf-71179866a310.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/d34b29dd-cb5b-418e-8a29-afee19b3eb0d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/a2243a56-bf56-4724-8bd6-d1dfdf72456e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/a3d8f102-b552-41ff-b914-85c646cbdc61.JPG
26180980,2012,LEXUS,CT 200,REAR END,8046,2012 LEXUS CT 200,https://www.copart.com/lot/26180980,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/27783576-52fb-470b-9def-e4cab13d83c2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/63033ac9-681f-4f92-b10d-9d40fe56ec7a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/f604e130-b36a-4a1e-8038-b02a33e4060c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/b229c8d8-0fec-4c40-bea7-8a0ffa02a384.JPG
26211350,2007,LEXUS,GS 350,REAR END,9573,2007 LEXUS GS 350,https://www.copart.com/lot/26211350,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/ac480151-fb4f-45ea-8e76-4e52cab9836b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/83a8639c-0f64-4cdf-bbd9-00114a880995.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/4f31e508-33d4-4811-88c4-15b31636530d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/5adde7d6-5b65-4739-8200-9ce585510447.JPG
26258420,2015,LEXUS,GS 350,FRONT END,23624,2015 LEXUS GS 350,https://www.copart.com/lot/26258420,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/0effe33d-62d1-423b-beaf-7cc63e5db157.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/59c5dfc5-553a-4829-b398-757333bbeae9.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/5158a44c-9ee1-41cf-bf70-7b2c5388e1b2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/dd93f42d-a19d-4436-9ce3-73a4973a771e.JPG
26266080,2002,LEXUS,LS 430,SIDE,8361,2002 LEXUS LS 430,https://www.copart.com/lot/26266080,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/8deb0ee9-a2c9-49e3-9ff4-46158f831994.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/3d39210f-a85d-425d-ac4a-f860bdb26a26.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/66fc31ee-0e51-41f4-bcf3-0a0049af3d50.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/0ab1a98f-eb0b-4e6d-a276-52659caa08cf.JPG
26327320,2010,LEXUS,RX 450,MECHANICAL,11089,2010 LEXUS RX 450,https://www.copart.com/lot/26327320,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/cee19983-698a-4d7f-8b6e-ac172e4f4c87.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/33fe1e68-4b38-4054-8e51-38df9326752c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/3dc16e0f-b306-4c77-bd51-cdaba7a4f09e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/61dee788-32a1-4e17-8056-c492fa622aae.JPG
26331650,2015,LEXUS,ES 350,FRONT END,21237,2015 LEXUS ES 350,https://www.copart.com/lot/26331650,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/c2ce569c-71ca-4bf2-8795-35f889d609e2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/41e644bd-7da2-4510-bce5-6f5ce71126bb.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/6d412b5a-c5c9-42e8-a908-c97eb43c9145.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/27678981-9cf6-43e4-9dc6-3651e4ff9256.JPG
26333080,2006,LEXUS,RX 330,FRONT END,6821,2006 LEXUS RX 330,https://www.copart.com/lot/26333080,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX255/407a6939-dd55-4716-a5d0-b0c857b06f73.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX255/080f865d-f7b1-49f5-96c1-e432dbff5100.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX255/94442b75-b03c-4661-b43b-c994926ffe74.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX255/c50feeb9-f15d-4ea0-8813-97aa63220e16.JPG
26342970,2011,LEXUS,RX 350,FRONT END,14163,2011 LEXUS RX 350,https://www.copart.com/lot/26342970,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/e04eb071-313e-4765-aaeb-718f39e35bbb.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/47f0870c-60b0-45a2-8375-f6c6964eecc0.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/bffdabce-a215-45ea-b646-f0792d2504b7.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/12d6e8ac-3472-4eab-ac85-19e96b678829.JPG
26358930,2012,LEXUS,IS 250,SIDE,9381,2012 LEXUS IS 250,https://www.copart.com/lot/26358930,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/6d986bef-8886-4f04-b875-c328ce5964b3.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/1a1dcfb6-cdc1-4554-a445-2a06984f4970.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/70af22d4-2c15-4809-8a2d-7915bb499408.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/3e8ab762-6f94-4812-aedc-a0fdc86da6c9.JPG
26376640,2008,LEXUS,ES 350,FRONT END,5476,2008 LEXUS ES 350,https://www.copart.com/lot/26376640,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/4bc59cff-741d-43eb-bd81-31ef6786fa69.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/16379d6a-aa47-46a8-ac70-0c0a581d6528.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/db9e360a-19f1-4d21-a7ee-e58526a5f55c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/b5cacf89-1025-4606-8423-dfed05453485.JPG
26409460,2017,LEXUS,RX 350 BAS,FRONT END,36074,2017 LEXUS RX 350 BASE,https://www.copart.com/lot/26409460,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/8613ad1a-0e4e-4377-906a-947839ca750d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/257faf91-5bfc-469e-b641-e4c04dec82f9.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/3053f064-6277-407a-af48-6f913e1646b7.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/62fa80bc-ffb1-49e7-a72b-58117aa92213.JPG
26425340,2014,LEXUS,GX 460,TOP/ROOF,32396,2014 LEXUS GX,https://www.copart.com/lot/26425340,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/529495ce-961e-43ab-8587-46edfc096a98.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/f580a0ba-f158-409d-807a-622d8e67c1e1.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/3b0ee534-9d2f-4ed8-b4c0-8942d2484a9e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX240/c6a2940f-29f5-4455-a299-7356c4d06900.JPG
26434280,2005,LEXUS,RX 330,FRONT END,5894,2005 LEXUS RX 330,https://www.copart.com/lot/26434280,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/a1afe6a7-a0c4-46b7-a62b-3650452fa981.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/23d80895-fdb0-4f57-a8ce-53c9b38ecf91.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/a0c79789-7b7c-40e9-af78-ca5a9ca7c615.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/20ba0742-74a4-46e4-985f-e0cf462cf62a.JPG
26447080,2013,LEXUS,IS 250,FRONT END,11898,2013 LEXUS IS 250,https://www.copart.com/lot/26447080,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/9b3d523e-372c-4632-8d76-209569574743.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/3a099b67-3194-4183-9735-0c69880c97a0.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/c784a5fe-8946-4cfe-9dcd-4cc830085a72.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/81e1ee40-7edb-4a9b-a8f2-d74d31e855e4.JPG
26530770,2005,LEXUS,ES 330,FRONT END,4599,2005 LEXUS ES 330,https://www.copart.com/lot/26530770,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/85eea816-086d-484a-8282-f001cd3ecd9b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/b138d0d7-5db8-4418-b031-70c8a1f59aa0.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/b3fc2662-4009-4bda-abcc-4b3cbe82a17e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/7da7f94c-d80c-4283-b08c-cfd85ebde8d7.JPG
26544450,2003,LEXUS,LX 470,FRONT END,9266,2003 LEXUS LX 470,https://www.copart.com/lot/26544450,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/c8da3717-1e3f-4ce2-8e92-4ae10076673a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/a90c8499-98fe-4b53-9e4c-708e80a9b85d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/5132d1fb-21fb-4876-8ee7-dbd9559d1e23.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX237/cd51d2b0-7290-4aac-a56d-8f181d049d29.JPG
26599489,2017,LEXUS,ES 350,ALL OVER,32089,2017 LEXUS ES 350,https://www.copart.com/lot/26599489,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/4d36ccfe-81ff-4fcf-a3b5-dddf7ef902ff.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/3b36453a-d1c6-4300-b809-fb021391b314.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/01fc8a3e-c8ce-4adc-bc48-49dbbc368c59.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/0c656368-f693-4a47-8cb0-85cc62c17211.JPG
26603460,2016,LEXUS,ES 300H,REAR END,21796,2016 LEXUS ES 300H,https://www.copart.com/lot/26603460,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/20665cc3-dfa5-4dba-b566-1acf7842d1d1.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/a38f7c81-b7bd-4629-866f-38535575af79.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/4982c8b9-afca-42e1-a2c1-22154eef4cbd.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/efa4d939-3c49-4623-81b3-a6fb395de398.JPG
26641790,2011,LEXUS,ES 350,FRONT END,7614,2011 LEXUS ES 350,https://www.copart.com/lot/26641790,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/f4ba3c77-8797-4261-90cc-18a81f1b75b2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/b15d9602-3f86-44fe-ba90-9855d90f63e0.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/21cea560-4a8b-4ff2-a678-0777bbd93e1f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/e1437110-0f69-41b4-afd4-e786631a1e0c.JPG
26644760,2015,LEXUS,ES 350,FRONT END,19391,2015 LEXUS ES 350,https://www.copart.com/lot/26644760,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/4ae00bec-1adb-409f-8763-901eca4e1a34.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/3fae13a7-4447-4401-8ea6-87be05bb86e5.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/dd8d3fd0-6b0a-4f9f-9eab-191244255090.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/182eeeb8-5875-4878-89d5-1c30104aa4e6.JPG
26646270,2015,LEXUS,RX 350 BAS,FRONT END,24514,2015 LEXUS RX 350 BASE,https://www.copart.com/lot/26646270,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/1df83611-d902-4e46-a277-4cb8876fc0d9.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/ca3300b1-4710-4f99-8493-d43d257f272f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/986fe25b-a580-487b-be0c-2b896ec8777b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/a2a3ab95-56e2-4b7b-8ed5-daf45bef7e50.JPG
26652020,2017,LEXUS,NX 200T BA,REAR END,32055,2017 LEXUS NX 200T BASE,https://www.copart.com/lot/26652020,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/1a1e93ae-0be9-4d88-b179-5c474e012220.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/d3eb6494-ff6a-4782-9d86-6472ae34a01d.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/55c28696-d4fd-442f-b8f4-0e74ab3f5d60.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/21d8afd4-d1c6-4ad2-9e89-7f3c8298f08c.JPG
26667060,2016,LEXUS,IS 200T,REAR END,24329,2016 LEXUS IS 200T,https://www.copart.com/lot/26667060,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/72b23d26-c006-4ecd-952a-646567e3dafe.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/3d2af5db-9bd3-4030-a72b-0087d8f392aa.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/4cb1aa3b-9e85-4e64-b24f-5b4f13dc097c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX239/5759f088-4961-467c-8b8a-65a49556e12e.JPG
26728940,2014,LEXUS,ES 350,REAR END,14891,2014 LEXUS ES 350,https://www.copart.com/lot/26728940,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/3c678840-5a8d-4047-a12d-fa9fe1aba47e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/25f55195-01df-438d-8fd1-b8e9e0d1a906.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/a91e70f6-d5df-41f2-8f8b-7d14b7718c26.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX242/f289b4e9-9fed-44f3-8004-9209ab570d1d.JPG
26740160,2015,LEXUS,ES 350,FRONT END,20993,2015 LEXUS ES 350,https://www.copart.com/lot/26740160,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/7363687e-2cf7-4960-849d-cd70020ea578.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/3dcb7a04-bebb-43da-b68b-d34306c082f1.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/9c6a8552-e458-4be5-80af-6c047b27d90b.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX241/817a73e5-c870-43c3-bd4e-a6f17e0f0a06.JPG
22805239,2011,LINCOLN,MKX,ROLLOVER,15348,2011 LINCOLN MKX,https://www.copart.com/lot/22805239,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/512f975d-49d1-4a65-bc12-a2a8b837ff33.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/39cfa34f-84a5-4453-939d-80e67417efee.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/7987856c-40e5-498a-bf8f-3f206524410f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/30c65eb6-92b6-4560-b685-cac70732a942.JPG
22930119,2017,LINCOLN,CONTINENTA,SIDE,26577,2017 LINCOLN CONTINENTAL,https://www.copart.com/lot/22930119,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/87f5ce93-caba-40ee-9023-07f4e3d45cba.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/d73f3da5-517c-497d-b29b-18126117fb5c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/bd546363-8ed8-4133-891c-829a2c8ac19a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX133/c8b63d21-1eaa-4d31-ab7f-6f14f7b71d2d.JPG
24458407,2009,LINCOLN,NAVIGATOR,MISSING/ALTERED VIN,20747,2009 LINCOLN NAVIGATOR L,https://www.copart.com/lot/24458407,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX59/2b6497b5-72ca-48eb-9964-bdc26a3f6228.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX59/290ea21b-8f27-451b-bfe2-de3268e73f29.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX59/37b3f190-2b37-4502-8122-63f20927e14c.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX59/6b16d995-1eac-4079-ac8e-c65abd6b225f.JPG
25778580,2017,LINCOLN,MKZ RESERV,FRONT END,45122,2017 LINCOLN MKZ RESERVE,https://www.copart.com/lot/25778580,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/8198d2b8-2b1b-4be5-bc17-9a0cfd600723.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/19d91ca4-1d36-45ae-9519-f6c889d4e5b5.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/78468d5d-8a20-4852-abef-759ccd14d9d6.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/2ec3b2fd-8912-4a79-a476-b0dcdebd56f1.JPG
25855630,2014,LINCOLN,MKZ,SIDE,9814,2014 LINCOLN MKZ,https://www.copart.com/lot/25855630,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/0d902609-cd79-4524-a023-f54b507bc17a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/660584ba-2f57-4ba7-b96e-e13913457ac3.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/8f3f3c53-c4bf-4e46-80d7-8f453a634e57.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX235/2a372f40-236d-471e-97ea-91b8a1676b19.JPG
25893110,2013,LINCOLN,MKZ,FRONT END,14692,2013 LINCOLN MKZ,https://www.copart.com/lot/25893110,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/9bcc9fa6-60d6-4422-b476-9c510054dd3f.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/ce12354c-1bdb-43c0-bb91-1c41b756e816.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/009ec769-b3a5-4910-8acb-8264463b077e.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/9bd1a1f9-c814-456d-a5e4-ae531a2a88e7.JPG
25917170,2012,LINCOLN,MKZ,FRONT END,8500,2012 LINCOLN MKZ,https://www.copart.com/lot/25917170,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/95a790fa-108a-412a-ba44-7b7774e74668.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/ab4195ff-3d5a-419e-b818-616e0f0d5091.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/1bb810d8-6753-409d-8f51-0b2c43a03fc2.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX236/54b62e68-3355-4509-8002-0767d5e6b51b.JPG
25954500,2018,LINCOLN,MKX RESERV,FRONT END,30552,2018 LINCOLN MKX RESERVE,https://www.copart.com/lot/25954500,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/b92893de-b1a0-4fd3-8598-1ecb6d327923.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/40bda4ac-b084-4b58-a382-d3e3c0dc945a.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/6027b042-fe10-4ae9-a7e2-316c307f9202.JPG,https://cs.copart.com/v1/AUTH_svc.pdoc00001/PIX238/1284831f-b34f-4d6b-a9f8-51aa9a3f5d38.JPG
